user_id,tweet
1081350574589833221,Foggy Bottom visit. I went to our U.S. State Department headquarters to meet with Assistant Secretary of State for East Asia and Pacific Affairs Daniel Kritenbrink and his great team on coordinating efforts in the Indo-Pacific overall (1/2) https://t.co/nCn2FUBBsV
1081350574589833221,"(2/2) esp. Honolulu Harbor upgrades, Ala Wai Watershed flood control, and Skyline. Here’s my interview with Rick from the Skyline Halawa station. Watch here: https://t.co/2RIY54V0oS"
1081350574589833221,"Before returning to DC I hosted my colleague and friend, Rick Larsen of Washington State, the ranking member (senior Democrat) of our House Transportation and Infrastructure Committee, in reviewing our major federally-funded Honolulu infrastructure projects (1/2)"
1081350574589833221,Just red-eyed back to (an also very wet) Capitol Hill to kick off the second half of the current two-year 118th Congress. Here’s a quick report on what we face and what I’ll continue to do. https://t.co/z2YTRYn9hE
1081350574589833221,"As I leave home to DC for an intense ‘24 on Capitol Hill, here’s another Where-In-My-District Am I? Hint: It’s in the far northwest corner. https://t.co/uVEcHS2or7"
1081350574589833221,…for the Filipino Chamber of Commerce’s annual legislative breakfast. Link to my interview: (2/2) https://t.co/YysW5WnGiS
1081350574589833221,"5th workday of ‘24: interview on Hawaiʻi News Now reflecting on 3rd anniv of Jan 6th attack on Capitol; 5th of five districtwide Talk Story community mtgs this week, in Kapolei; joined my state and county partners at the Fil-Com Center in Waipahu… (1/2) https://t.co/kXoCAtcxa0"
1081350574589833221,"…Ala Wai Watershed flood control projects and Skyline; visited Chaminade Univ esp on data science degree programs for HI workforce needs; 4th Talk Story community meeting, in Hawaiʻi Kai. (2/2) https://t.co/YeFBKn44bj"
1081350574589833221,"4th workday of ‘24: hosted my colleague and friend @RepRickLarsen of Washington State, the ranking member (senior Democrat on our House Transportation and Infrastructure Committee), in reviewing various important federal-funded district projects incl. Honolulu Harbor and… (1/2) https://t.co/4fwTRL4fun"
1081350574589833221,"…the Steven Cohen Military Family Clinic in Mililani Mauka on active duty/veterans assistance, concluding w/my third Talk Story community meeting of the week, also Mililani Mauka. (3/3)"
1081350574589833221,"Japan Consul General in Hawaiʻi Yoshinori Kodama, ʻEwa Neighborhood Board members on Puʻuloa Training Range, and Clint Churchill of the Practical Policy Institute of Hawaiʻi on energy issues, then visits to Leeward Community College esp. workforce training and… (2/3) https://t.co/A6nJQWAf8J"
1083472286089396224,"Since the Columbine school shooting, over 360,000 students have been affected by gun violence at their schools.

I read out messages I received from parents who are terrified to send their children to school and educators who fear for their lives while at work. https://t.co/n4tQStJRkb"
1083472286089396224,"Roe v. Wade was decided 51 years ago, recognizing a woman’s right to control her body.

In 2022, the right to safe and legal abortions was taken away. 

I won’t stop fighting for reproductive rights to be codified into law. https://t.co/lpE3qfSAYX"
1083472286089396224,"I represent the district once represented by Henry Hyde. Since I’ve been in Congress, I’ve fought for reproductive freedom for ALL women.

Anti-choice policies are dangerously detrimental to women’s health. The aftermath of the Dobbs decision has shown us what’s at stake. https://t.co/0MUIAz71XK"
1083472286089396224,"Send some love to our veterans this Valentine’s Day!

Mail or drop off your cards by February 7th. 💌 https://t.co/EXF0io4H6t"
1083472286089396224,"I’ve said it before and I’ll say it again:

Abortion is not a states’ rights issue.

It’s a women’s rights issue. https://t.co/urPlbe8jhD"
1083472286089396224,"Our #WIC program is facing a looming funding shortfall. Without action, it could mean millions on waitlists for benefits—with women of color hit hardest.

Despite House Republicans’ inaction, I’m fighting to #FundWIC."
1083472286089396224,"The right time to safeguard our financial system from the effects of climate change was decades ago, but our last chance is now. https://t.co/LflQxwJ8f4"
1083472286089396224,"The Clean Electricity Transmission and Acceleration Act is our solution to the permitting bottlenecks preventing clean energy projects from being deployed across the country. 

Learn more ⬇️ https://t.co/wRwcAI3WEI"
1083472286089396224,"RT @RepCasten: Abortion has never been a states' rights issue.

It's never been a federal rights issue.

It's a women's rights issue. https…"
1083472286089396224,"Abortion has never been a states' rights issue.

It's never been a federal rights issue.

It's a women's rights issue. https://t.co/S04cfCVHoX"
1083472286089396224,"Last year in the United States, climate-related weather disasters cost us $176 billion.

We must protect the US financial system from the risks posed by the climate crisis. https://t.co/wj3CFA79P4"
1083472286089396224,"This is great news!

Last June I joined a letter urging the finalization of this rule and I’m glad to see this decision to ensure seniors have access to high quality care.

https://t.co/h7LdvTbFyh"
1083472286089396224,"Did you miss my telephone town hall yesterday? Stay up to date on all town halls and future events by subscribing to my newsletter ⬇️

https://t.co/qxCklpIi8M"
1083472286089396224,"Attn: Cook County residents!

If you need assistance with losses from the severe flooding this fall, you have until February 9th to apply. https://t.co/OAyPdPhjrc"
1083472286089396224,🚨Happening now! Dial 833-708-2162 or visit https://t.co/Ws7TktxJv9 to join https://t.co/flUAzlaOd5
1083472286089396224,"My bill with @RepMikeLevin will fast-track permitting and transmission in the U.S. and allow us to efficiently deploy clean energy projects.

https://t.co/axmBD9RfzO"
1083472286089396224,"Tonight! Join me for a telephone town hall at 6:30 pm CT.

Dial 833-708-2162 or visit https://t.co/Ws7TktxJv9. https://t.co/nDnmO86Mjz"
1083472286089396224,"For Cook County folks who need a place to warm up today, find a warming center near you below. ⬇️

https://t.co/ne4kPzQTYH"
1083472286089396224,"If you are looking for a warming center in DuPage County, visit https://t.co/9VYZEbn8u6.

https://t.co/pJ8BB6uwkK"
1083472286089396224,"Join me tomorrow night for a telephone town hall at 6:30pm CT!

You can join by calling 833-708-2162 or visiting https://t.co/Ws7TktxJv9 https://t.co/7HmlvKuTD6"
1083472286089396224,I stopped by the South Suburban Joy Emporium as they packed backpacks with winter essentials to give to those in need in our community. https://t.co/EvQC4eRJmi
1083472286089396224,"On Martin Luther King Jr. Day, we honor Dr. King by continuing his fight for justice, equality and opportunity for all. https://t.co/HKe7pI3x5V"
1083472286089396224,"Don’t forget! Affordable, reliable health care coverage is STILL available at https://t.co/i2hnI1adDI. 

This year, 4 out of 5 Americans can find plans for less than $10 a month!

Mark your calendars! You have until January 16th to enroll in a plan for 2024."
1880674038,"RT @USRepKCastor: 🚨TONIGHT!

Don't forget to register here: https://t.co/nChTbOadkF"
1880674038,"Tampa is Cigar City thanks to @JCNewmanCigars!

The opening of Cigar Workers Park in Ybor City will be a catalyst for redevelopment and economic growth for this neighborhood for years to come. https://t.co/I6Az4l42Qz"
1880674038,"RT @RepRickLarsen: ICYMI ⚽️🏆🇺🇸🇲🇽➡️ Last week, I joined my fellow Congressional Soccer Caucus co-chairs to introduce a bipartisan, bicameral…"
1880674038,"🚨TONIGHT!

Don't forget to register here: https://t.co/nChTbOadkF https://t.co/zf6QTTKhRL"
1880674038,"RT @PPSWCF: Thank you, @USRepKCastor for taking the time to sit with our staff and GenAction leaders to discuss the importance and future o…"
1880674038,"That’s why I am at @PPFA to speak with local health care providers and student leaders about the extreme policies coming from extreme legislators in Florida. 

Today and every day, I’m proud to stand up for bodily autonomy and #ReproductiveFreedom for all. https://t.co/ePpsPoHVii"
1880674038,"51 yrs after #RoevWade was decided, young people today have fewer rights than their grandparents. 

A year and a half has passed since the constitutional right to abortion was taken away, and abortion rights are under attack across the nation. https://t.co/NmzCAi8vPb"
1880674038,"RT @WhiteHouse: Today would’ve been the 51st anniversary of Roe v. Wade.

While Republican elected officials push extreme abortion bans, ou…"
1880674038,RT @EnergyCommerce: NEW: Bipartisan Committee leaders request a briefing from FDA for an update on lead and chromium contamination in apple…
1880674038,"RT @HouseDemocrats: 51 years ago, Roe v. Wade established the constitutional right to abortion, but the Dobbs decision stripped away this f…"
1880674038,✔️Register in advance here: https://t.co/nChTbO9Fv7 https://t.co/zf6QTTJK2d
1880674038,"In 2024, Florida schools are at risk of losing millions of dollars in public education funding.

Join me, @strongflschools, @FloridaPolicy &amp; the Concerned Organization for the Quality Education of Black Students TOMORROW at 5:30PM to discuss these massive cuts &amp; their impact. https://t.co/hz24iFAAWi"
1880674038,May we never forget their service to our country. My deepest sympathies to the families of the two U.S. Navy Seals 🇺🇸 https://t.co/6HZHeb4DnX
1880674038,RT @RepDebDingell: You’re on @USRepKCastor! My @Lions are on fire and will bring home the win tomorrow. But on the off chance the Bucs come…
1880674038,@RepDebDingell
1880674038,"Hey @RepDingell … I accept your wager! The Tampa Bay @Buccaneers are going shock everyone w a WIN in Detroit. 🏴‍☠️ Good luck to you, @JaredGoff16 and the 🦁 https://t.co/JIpvImwVPU"
1880674038,"RT @CityofTampa: Aye, @GasparillaTampa  season is upon us! Help us keep everyone safe. If you see something suspicious:
🗣️ Alert a nearby o…"
1880674038,"RT @RepJeffries: And now the extremists want to undermine reproductive freedom on college campuses throughout America.

Shameful. https://t…"
1880674038,"Thanks to @POTUS, @HouseDemocrats and the #InflationReductionAct electric vehicle sales are UP and the cost to buy them are DOWN 👏💸

Cleaner, cheaper energy keeps your hard earned money in your wallet and cuts dirty fuels polluting our air 😎
https://t.co/c1yMd9y3si"
1880674038,"The U.S. is not alone in grappling with the challenges of immigration. 

Congress has a responsibility to update immigration laws, but unless we find bipartisan humane solutions &amp; not focus on the political theatre of the @HouseGOP, we will continue to grapple with these issues. https://t.co/5w7gD653ix"
1880674038,"RT @GIAHC: Despite the success of the #HPV vaccine, vaccination &amp; screening rates remain low. Join us to learn how the #HPV vaccine, screen…"
1880674038,"👏💸🚍Gracias a la @EPA &amp; Ley de Infraestructura Bipartidista, los estudiantes que asisten a @HillsboroughSch viajarán en nuevos autobuses escolares eléctricos porque nuestros niños y comunidades merecen respirar aire limpio y tener una vida más saludable. https://t.co/OMyqXp4WlV"
1880674038,"Join me &amp; @FlaSEIA on Jan. 24th for a workshop on solar energy tax credits and direct pay thanks to the #InflationReductionAct!

Commercial property owners, local businesses, nonprofits, houses of worship, municipalities &amp; solar contractors register here:
https://t.co/1ZvH8VLUuB https://t.co/gG1pdnm5mA"
231510077,RT @firstfiveyears: Great news: Bipartisan leaders of the Pre-K &amp; Child Care Caucus are speaking up for working families who need child car…
231510077,"Over the past few years, the @latimes made a considerable effort to diversify their newsroom.
 
Today, they laid off over 100 talented journalists - many of them people of color.
 
These folks were dedicated to serving their community, and this is a massive loss for the industry."
231510077,"Governor Greg Abbott is using the Texas National Guard to obstruct and create chaos at the border.

If Abbott is defying yesterday's Supreme Court ruling, @POTUS needs to establish sole federal control of the Texas National Guard now. https://t.co/f1SKuCwEWG"
231510077,RT @sahrasulaiman: .@delosLAtimes has been such a bright spot for exciting story telling. so disheartening to see what is happening to it.
231510077,"RT @suhaunah: anecdotally, my understanding is  pretty much every young black reporter at the LA times has received layoff notices....."
231510077,RT @karlitaliliana: It feels like the @latimes staff that got laid off is disproportionately full of Latiné reporters that made the times w…
231510077,"RT @RepLloydDoggett: After all America has done for him, if Netanyahu “needs to be able to say no” to us, we need to say no to him and do s…"
231510077,"RT @JudiciaryDems: This is a welcome ruling from the Supreme Court.

Governor Abbott’s actions are not only dangerous, but unconstitutional…"
231510077,"I’m co-sponsoring legislation to restore the right to abortion and ensure that every American can make their own medical decisions without political interference.

It shouldn’t be dangerous to be pregnant in Texas, and I'm committed to fighting these total abortion bans. 3/"
231510077,"Under the laws passed by Texas Republicans and signed by @GovAbbott, women with life-threatening and non-viable pregnancies can't get care. 2/"
231510077,"51 years ago today, the Supreme Court affirmed the constitutional right to abortion.

In 2022, the conservative majority overturned Roe, allowing states to ban abortion and empowering extremists like @GovAbbott and Texas Republicans to put pregnant women in danger. 1/"
231510077,"RT @ianbremmer: relatives of hamas hostages storm into israeli parliament,
demanding more be done to bring them home
https://t.co/LmkkOdkLgg"
231510077,"RT @pblodlr: 📌 The number of dead at Shelby keeps increasing--Meanwhile, the state continues to make a dangerous place more dangerous. It c…"
231510077,"RT @justfp: Over 2 months ago, @JoaquinCastrotx accused Netanyahu of prioritizing harming Gazans over securing the release of hostages

Tod…"
231510077,"RT @Acosta: Miguel Cerrillo, father of student who survived the Uvalde school shooting, joined me on CNN Max and said his family now faces…"
231510077,RT @guardiannews: Outrage as Oklahoma Republican’s bill labels Hispanic people ‘terrorists’ https://t.co/06PvD9OskY
231510077,I hope today's review will provide transparency and accountability in Uvalde and a roadmap to protect America’s children. Uvalde families deserve nothing less than the truth. 5/
231510077,"The passage of the Bipartisan Safer Communities Act was a good step, but we need universal background checks and a ban on assault weapons to save lives.

Uvalde was every parent’s nightmare. It’s hard to believe that national and state policy changed so little in response. 4/"
231510077,"In the aftermath of the massacre, Uvalde families have continuously pressed lawmakers to pass common-sense gun laws that could prevent mass shootings. 3/"
231510077,"As a father of three kids – two in elementary school – I’m furious and saddened by how Uvalde families have been victimized, first by the shooting and then by @GovAbbott, DPS Director McCraw, and other TX officials who hid the truth about Uvalde and lied about their failures. 2/"
231510077,My heart is with families in Uvalde as they relive the worst days of their lives with the release of the DOJ Critical Incident Review on the Robb Elementary School shooting. 1/
231510077,"RT @pblodlr: 📌 Boy, you could really drive a van through some of the holes in this story. Sad to see it sandwiched between the lie that the…"
231510077,"If Texas expanded Medicaid and made preventive care more affordable, we’d see fewer cases of advanced diabetes and diabetes-related amputations. 

It’s that simple. 2/"
1583530102297600000,"NEW: The Federal Highway Administration has awarded over $16 million in grant funding to help Oregon recover from the recent storms.

This much-needed investment will help our communities complete highway repair projects, remove downed trees, and more. #OR05 https://t.co/LX9YRtHh0F"
1583530102297600000,"The Tax Relief for American Families &amp; Workers Act contains critical provisions that would make child care and housing more affordable for families.

I'm glad it passed the Ways &amp; Means Committee with bipartisan support and hope it will be quickly considered by the full House. https://t.co/sQ5xlbn6J3"
1583530102297600000,"Last fiscal year, enough fentanyl was seized at the southern border to kill over 6 billion people. It’s clear this is a national security threat, &amp; I’ll continue working to secure our border, deter international trafficking, &amp; help law enforcement curb the deadly fentanyl crisis. https://t.co/dW1mWC2TZJ"
1583530102297600000,"I'm proud to cosponsor my friend @RepFeenstra's bill to repeal the death tax. Grieving farmers, ranchers, and small business owners shouldn’t have to worry about closing their doors to pay the IRS an unfair double tax. https://t.co/Ljh333xK0x"
1583530102297600000,"Government shutdowns threaten important services that my constituents rely on, and that’s why I’m doing everything I can to keep the government funded and open. My full statement ⬇️ https://t.co/Emb6lSkdDB"
1583530102297600000,"Several of my Pacific Northwest colleagues and I are deeply concerned about the potential breaching of Lower Snake River Dams. During a @TransportGOP hearing yesterday, I discussed how breaching the dams could disrupt supply chains and clean energy production: https://t.co/eYwetFT1Ef"
1583530102297600000,"A businessman with previous ties to the Chinese Communist Party bought nearly 200,000 acres of land in Oregon, raising serious national security questions.

I'm urging @USTreasury to open a new formal review process into this transaction.

Read my full letter: https://t.co/70V6GQQFXq"
1583530102297600000,RT @DailyCaller: 🚨EXCLUSIVE🚨 from @lenczyckiphilip Republican Rep Urges Biden Admin To Review Chinese Communist Party Member’s US Land Purc…
1583530102297600000,"RT @RepNewhouse: Thank you, @RepLCD for your support of the Lower Snake River Dams at @TransportGOP’s hearing on supply chains! https://t.c…"
1583530102297600000,"Homelessness among veterans increased by 12% in 2023, the largest spike in over a decade.

We must do more to ensure every single veteran in this country has a place to call home, and that's why the Senate needs to act quickly and pass my HOME Act!
https://t.co/V1uTudxdM0"
1583530102297600000,"Oregon plays a leading role in producing clean energy, and I’m honored to be a part of the Conservative Climate Caucus’ leadership team to bring Oregonians’ voices to the table!
https://t.co/1w2M64o2Sw"
1583530102297600000,"Since #Measure110 was implemented, overdose deaths and addiction have exploded. Oregonians recognize that it has been a failure and want change – we need to repeal Measure 110 before this crisis gets any worse. https://t.co/VjFZ8PNEtZ"
1583530102297600000,"A Chinese Communist Party member owns tens of thousands of timberland acres – one of our most precious and finite resources – in #OR05. 

This is unacceptable and raises serious national security concerns: https://t.co/MQW7Y4pD9h https://t.co/Oq2VUYVe4E"
1583530102297600000,"I’m grateful that these cold and snowy winter days have given me a chance to spend more time catching up with my family ❤️

Stay safe and stay warm out there! https://t.co/hVr5rJUHgb"
1583530102297600000,"This #MLKDay, we commemorate Dr. King and his courageous leadership as we renew our shared commitment to working toward equal opportunity for all. https://t.co/MAzbOKCKoj"
1583530102297600000,"As a mom, it’s frustrating to see that more progress hasn’t been made toward preventing stillbirths.

That's why I'm honored to support bipartisan legislation that will help lower the stillbirth rate in the United States:
https://t.co/y7s1WTxd01"
1583530102297600000,"Great to chat with members of the ESOP Association, including a constituent with Bob's Red Mill in Milwaukie. Thanks for stopping by! #OR05 https://t.co/GEPj6hDd8s"
1583530102297600000,"I’m deeply concerned that individuals tied to the Chinese Communist Party are buying up Oregon timberland.

I’m proud to be an original cosponsor of two proposals that seek to prevent competitors and adversaries of the U.S. from purchasing our valuable land! https://t.co/OzjQDCQBTr"
1583530102297600000,"RT @NWSPortland: Prepare for winter weather! 🌨️🥶

Cold, snow, and ice is in the forecast across northwest Oregon and southwest Washington.…"
1583530102297600000,"RT @EdWorkforceCmte: .@RepLCD champions transparency as the key to job creators' ability to deliver high-quality, low-cost health care for…"
1583530102297600000,"Happy #NationalMilkDay – it's an honor to represent Oregon dairy farmers as a member of @HouseAgGOP!

Thank you to my friend @RepDavidValadao for stopping by with a treat to celebrate 🥛 https://t.co/JuuXqa9V5P"
1583530102297600000,"My HOME Act, which passed the House last month, will help empower our veterans to ensure they all have a place to call home. 🇺🇸 https://t.co/9aQmVUgwNG"
1583530102297600000,"I'll always have the backs of our brave men and women in blue. Today and every day, I'm grateful to law enforcement for putting their lives on the line to serve and protect our communities!

#LawEnforcementAppreciationDay https://t.co/NOLnkT6b7h"
1484252226646421505,"Pregnancy and childbirth should be a safe experience for all women. 

That’s why I secured over $305,000 to support the Healthy Mothers, Healthy Babies Coalition of Palm Beach County. 

I’ll always champion solutions that tackle health disparities. #MaternalHealthAwarenessDay"
1484252226646421505,"Last year, my office was able to help 1,370 constituents with casework — everything from Social Security to VA benefits.

If you're having difficulty with a federal agency, please contact my office: https://t.co/xz8sYhfPXl"
1484252226646421505,"Starting next month, your #StudentLoans may be canceled thanks to @POTUS!

For more information, visit https://t.co/A5II1wege8. https://t.co/8mACa5T4aA"
1484252226646421505,"Academy Award-nominated director @ava is a force of nature, using filmmaking to amplify Black voices and experiences. Her work shines a light on injustice and tells stories that desperately need to be told.

It was an honor to meet her alongside @RepJeffries last week. https://t.co/aj8pKI45bz"
1484252226646421505,"Deeply saddened to hear that Dexter Scott King has passed away. 

I’m sending my condolences to his loved ones and the entire King family. https://t.co/wwEzAjPgTz"
1484252226646421505,"Today marks the 51st anniversary of #RoevWade. Since its devastating fall, 1 in 3 women have lost access to abortion care. 

I'll keep fighting until every person has the freedom to make their own reproductive health decisions  — without political interference."
1484252226646421505,"On this day, Shirley Chisholm became the first Black woman to be sworn into Congress. A trailblazer in every sense of the word, she paved the way for representation and fearlessly fought injustice. I am proud to stand on her shoulders. #ChisholmTrail https://t.co/jJeJ1evuXc"
1484252226646421505,"3 years of the Biden-Harris Administration has delivered: 

💊More affordable insulin and other medications

🛣️Unprecedented investments in our roads and bridges

📈Over 14 million jobs nationwide https://t.co/9bBMSpbRd3"
1484252226646421505,"RT @Floridianpress: .@CongresswomanSC  Cosponsored, Bipartisan Foster Care Bill Passes in House

Reported by @javmanjarres via @Floridianpr…"
1484252226646421505,"Protecting foster children starts with recruiting and retaining the best families to provide loving homes.

I was proud to cosponsor @RepDanKildee's Recruiting Families Using Data Act, which just passed the House. It's going to help kids who need the most support. https://t.co/D2pfy1mu6v"
1484252226646421505,"#WIC is facing a shortfall. This means 126,000 women and children in Florida are at risk of losing benefits and going hungry.

We cannot leave moms and kids behind, so I’m joining the @DemWomenCaucus, @TheBlackCaucus, @HispanicCaucus &amp; @CAPAC in pushing to #FundWIC."
1484252226646421505,"Today's $5 billion student debt cancellation is providing tremendous financial relief for more Americans — giving them the ability to meet their dreams. 

It's another huge win for working families thanks to the Biden-Harris Administration. https://t.co/fd895ti0jP"
1484252226646421505,"I met with the families of women hostages that have been held in Gaza for over 100 days. The pain and sadness that they are feeling is unfathomable. These families are in absolute agony, wondering if their loved ones are safe or not. They have no answers.

We must #BringThemHome. https://t.co/uCHI1Mv3W1"
1484252226646421505,"Once again, @HouseDemocrats came to the rescue and prevented a government shutdown that would have hurt Floridians. 

My Democrat colleagues and I remain focused on our objective: to put #PeopleOverPolitics and deliver for working families. That is why we are here."
1484252226646421505,"Glad to see that @USGSA is taking steps to provide greater #AccesstoAEDs. This medical device is nothing short of life-saving.

Last year, I led a letter with @RepColinAllred that urged GSA to ensure public buildings have easily accessible AEDs. https://t.co/k7A0lxpVQo"
1484252226646421505,"Last week, I recognized Bernie Singer — a true American hero — who just turned 101. Bernie is a living testament to courage and resilience. It was an honor to recognize him and the exceptional life that he continues to live. https://t.co/CbduTQjUgp"
1484252226646421505,"While there have been improvements to FL's nursing shortage, too many health facilities are still stretched thin. 

I introduced the GROWTH Act so that more community college students can pursue a career in nursing without financial barriers. https://t.co/4NiiJiLvTQ"
1484252226646421505,"This is great news! By cracking down on hidden overdraft fees, more Floridians can expect to see more dollars back. That means fees as low as $3. 

Thank you @POTUS for your continued efforts to bring down costs across the board for working families. https://t.co/Sz5fBhXI69"
1484252226646421505,TODAY is the LAST day to sign up for 2024 health coverage under the #ACA. Sign up or renew today at https://t.co/ibCTg1RaBe https://t.co/dQTk2aUeAc
1484252226646421505,"Happy Founders' Day to the women of Zeta Phi Beta Sorority, Inc. Congratulations on 104 years of exemplifying scholarship, service, sisterhood, and finer womanhood! @ZPhiBInc1920 #zphib104 #zphib1920 https://t.co/iKuUwhkNh4"
1484252226646421505,"Joined @mypompanobeach's annual Martin Luther King Jr. Day parade this morning.

I was proud to celebrate with the community and honor Dr. King’s everlasting legacy alongside them. Whether you’re 9 or 90, there is something that every single one of us can learn from his vision. https://t.co/N0TFbDHwGx"
1484252226646421505,"Happy Founders’ Day to the women of Alpha Kappa Alpha Sorority, Inc. Congratulations on 116 years of cultivating sisterhood and service to all mankind! @akasorority1908 #AKA1908 #AKA116"
1484252226646421505,"It was Dr. King who once said that “darkness cannot drive out darkness; only light can do that.”  

On Martin Luther King, Jr. Day, we honor the civil rights leader and his enduring legacy by continuing his fight for justice, equality, and opportunity for all. https://t.co/QIXQfIRvs9"
193732179,"In fewer than 48 hours last January, tragic mass shootings in Half Moon Bay &amp; Monterey Park claimed eighteen lives, exacerbating the fear and insecurity felt by many in the Asian American community.
 
My deepest condolences to Half Moon Bay on today’s solemn one-year anniversary. https://t.co/REB6PEM8af"
193732179,"RT @RepCaraveoMD: The ACCESS Act of 2024 will increase capacity to provide abortion services for millions of women nationwide.

Proud to be…"
193732179,"On the 51st anniversary of Roe, @RepCaraveoMD, @RepEscobar, @RepSaraJacobs &amp; I introduced the ACCESS Act of 2024 to establish a federal grant program to support abortion &amp; reproductive health services for millions of Americans nationwide. https://t.co/XPqWyB88En https://t.co/LmuC2CxLiN"
193732179,RT @NBCAsianAmerica: More than a dozen Democratic lawmakers urged congressional leadership to halt the potential reinstatement of the China…
193732179,"America should be celebrating 51 years of securing the right to privacy &amp; abortion through Roe.

Despite the anti-freedom ideological mission of today's #SCOTUS, I'm working w/ @ProChoiceCaucus to make clear how to access your reproductive rights.
🔗: https://t.co/GcQ1IEWweS https://t.co/w6jSDL4F3d"
193732179,"RT @WHIAANHPI: ""The lives taken on January 21, 2023, were grandparents, parents, siblings, uncles, aunts, friends, and neighbors. Many were…"
193732179,"RT @POTUS: One year ago today, during Lunar New Year celebrations in Monterey Park, 11 people were killed in a heinous act of gun violence.…"
193732179,"RT @VP: One year ago today, 11 people were killed in a mass shooting in Monterey Park, California.

We mourn with the families who lost lov…"
193732179,"Today, we solemnly commemorate the first anniversary of the tragic Monterey Park Mass Shooting, a devastating incident that claimed the lives of 11 of our beloved neighbors far too soon. May their memory endure as we come together to find solace and healing in our community. https://t.co/wsN6fXOmT9"
193732179,"DC's enjoying a ❄️ day, but I'm busy working w/ @WaysMeansCmte on tax legislation.

There is a lot of work left, but this bill would:
☑️ expand the Child Tax Credit to reduce poverty &amp; boost economic mobility
☑️ end double income taxation on Taiwanese workers &amp; firms in the U.S. https://t.co/2RHA5jFAwT"
193732179,"As Chair of @CAPAC and a Member of @DemWomenCaucus, I am proud to stand alongside the @HispanicCaucus and the @TheBlackCaucus to fight for #WIC funding! https://t.co/GV78BDjMoJ"
193732179,"#WIC funding for women, infants, and children addresses critical public health &amp; social issues by:

🍌Providing nutritional support to vulnerable populations
💪Promoting healthy development
⬇️Reducing racial disparities
💸Contributing to long-term cost savings &amp; economic benefits"
193732179,"This stance by @netanyahu &amp; his far-right allies undermines the prospects for peace and long-term stability in the region.
 
That’s why I’ve called for a bilateral ceasefire and will work with @POTUS &amp; @SecBlinken on a two-state solution to provide safety to Palestine &amp; Israel. https://t.co/SYVmUt28TE"
193732179,"To summarize today in the Republican-controlled House:

➡️ @HouseDemocrats provided the votes necessary to keep government open.
➡️ With 0 Democratic support, Republicans passed 2 separate anti-abortion, anti-contraception bills to mislead women about their reproductive rights. https://t.co/W6qMgS2CE1"
193732179,"Spreading misinformation &amp; lies about reproductive health care—along w/ implementing a national ban on abortion—seem to be unifying objectives of Republicans.

I took to the floor to oppose their bill to divert funds for needy families to anti-abortion propaganda centers. https://t.co/Mlq4957DP3"
193732179,"@RepHouchin @WaysMeansCmte To learn more and read @youthvillages &amp; @CWLAofficial support, please visit: https://t.co/AJFLCwG3hP"
193732179,"@RepHouchin @WaysMeansCmte Around 20,000 youth age out of care annually. Right now, 28 states and DC allow for foster youth to continue receiving resources and support services through 21, helping them succeed in early adulthood.

This bill encourages others states to join them. https://t.co/ToUoR0KQrw"
193732179,"Excited to introduce the Increasing Access to Foster Care Through Age 21 Act today w/@RepHouchin! 

At @WaysMeansCmte, I discussed how it offers incentives to states to continue child welfare services for foster youth thru age 21, reducing the challenges of aging out at 18 alone. https://t.co/DcdFOjU7D3"
193732179,"Around 23 million households pay overdraft fees any given year.

@POTUS is proposing a transformative @CFPB rule that would limit bank overdraft fees to as little as $3 &amp; reduce the financial burden on hardworking families.

This could save families $3.5 billion every year! https://t.co/3gRI9WrnR3"
193732179,"RT @WhipKClark: What's on the @HouseGOP agenda this week?

A bill to protect crisis pregnancy centers. And another to prevent students from…"
193732179,"It's so exciting to see @POTUS &amp; @VP using the Bipartisan Safer Communities Act to improve children's mental health.

In Congress, I've long pushed to pass my Increasing Access to Mental Health in Schools Act for even more mental health professionals at low-income schools. https://t.co/HDrcGyfTtj"
193732179,"RT @CBSSunday: Last August, Texas mother Kate Cox faced a legal battle after seeking an abortion due to her unborn child's severe genetic c…"
193732179,"On this #MLK Day, let us pause &amp; reflect on the enduring legacy of Dr. King.

His dream, eloquently shared with the world, continues to inspire us to fight for justice, equality and opportunity for all. https://t.co/tUvvCxZeFd"
1603530970593775616,"Today I took a tour of Sonoran Science Academy in honor of National School Choice Week. This is A-rated school in Tucson excels, focusing on math and science at an early age. 

Very impressed with the entire staff and students - even got to jump in on a dodge ball game! Thank you… https://t.co/1SznRrTZ4a https://t.co/IrmMUOdLUX"
1603530970593775616,"A great morning to celebrate Charlette Davis, the #AZ06 Congressional App Challenge Winner! Her app, ""The Best Pets App"", helps people choose which pet they want to adopt and identifies the most popular pets in their location.

Excited to see what the future holds for her! 🐶🐱 https://t.co/fvN8N4ghjX"
1603530970593775616,"Sandra Day O’Connor leaves behind an irreplaceable legacy &amp; I can’t think of a better way to honor her than placing her statue in the U.S. Capitol.

Yesterday, I joined Rep. @MatthewGress &amp; others to highlight Justice O’Connor’s remarkable life. https://t.co/xy9vysEFJo"
1603530970593775616,RT @GVCouncil1973: The Green Valley Council is proud to partner with @RepCiscomani to bring the Veterans History Project to the Green Valle…
1603530970593775616,"This week marks #NationalSchoolChoiceWeek! 📚

As a father to six, I know that education is not one size fits all. School choice empowers our parents and families to make the right choice for their students. https://t.co/M0ZFKOnzIF"
